2026-04-04 21:31:53.609 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6400.jpg
2026-04-04 21:31:53.960 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6472.jpg
2026-04-04 21:31:53.986 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6472.jpg
2026-04-04 21:31:55.510 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_校园_猫_1.jpg
2026-04-04 21:31:55.552 | SUCCESS  | __main__:worker:177 - 完成: 20260328_校园_猫_1.jpg
2026-04-04 21:31:55.554 | INFO     | __main__:main:204 - 处理完成! 成功: 7, 跳过: 0, 失败: 0
2026-04-04 21:34:04.054 | INFO     | __main__:main:134 - 创建输出文件夹: ./output_test3
2026-04-04 21:34:04.057 | INFO     | __main__:main:147 - 找到 7 个待处理文件
2026-04-04 21:34:04.058 | INFO     | __main__:main:148 - 输入文件夹: ./input
2026-04-04 21:34:04.058 | INFO     | __main__:main:149 - 输出文件夹: ./output_test3
2026-04-04 21:34:04.058 | INFO     | __main__:main:150 - 使用模板: 标准水印
2026-04-04 21:34:04.058 | INFO     | __main__:main:151 - 图片质量: 100
2026-04-04 21:34:04.058 | INFO     | __main__:main:152 - 并发线程: 4
2026-04-04 21:34:04.058 | INFO     | __main__:worker:167 - 正在处理: 20251127_黑日_1.jpg
2026-04-04 21:34:04.058 | INFO     | __main__:worker:167 - 正在处理: 20260322江心洲.jpg
2026-04-04 21:34:04.058 | INFO     | __main__:worker:167 - 正在处理: 20260328_6303.jpg
2026-04-04 21:34:04.060 | INFO     | __main__:worker:167 - 正在处理: 20260328_6368.jpg
2026-04-04 21:34:04.722 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test3\20260328_6303.jpg
2026-04-04 21:34:04.727 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6303.jpg
2026-04-04 21:34:04.736 | INFO     | __main__:worker:167 - 正在处理: 20260328_6400.jpg
2026-04-04 21:34:04.804 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test3\20251127_黑日_1.jpg
2026-04-04 21:34:04.807 | SUCCESS  | __main__:worker:177 - 完成: 20251127_黑日_1.jpg
2026-04-04 21:34:04.807 | INFO     | __main__:worker:167 - 正在处理: 20260328_6472.jpg
2026-04-04 21:34:04.827 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test3\20260328_6368.jpg
2026-04-04 21:34:04.833 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6368.jpg
2026-04-04 21:34:04.838 | INFO     | __main__:worker:167 - 正在处理: 20260328_校园_猫_1.jpg
2026-04-04 21:34:05.030 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test3\20260322江心洲.jpg
2026-04-04 21:34:05.036 | SUCCESS  | __main__:worker:177 - 完成: 20260322江心洲.jpg
2026-04-04 21:34:05.416 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test3\20260328_6400.jpg
2026-04-04 21:34:05.422 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test3\20260328_6472.jpg
2026-04-04 21:34:05.427 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6400.jpg
2026-04-04 21:34:05.430 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6472.jpg
2026-04-04 21:34:05.506 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test3\20260328_校园_猫_1.jpg
2026-04-04 21:34:05.510 | SUCCESS  | __main__:worker:177 - 完成: 20260328_校园_猫_1.jpg
2026-04-04 21:34:05.511 | INFO     | __main__:main:204 - 处理完成! 成功: 7, 跳过: 0, 失败: 0
2026-04-04 21:36:37.056 | INFO     | __main__:main:147 - 找到 7 个待处理文件
